ID Client,Date Passage,Etablissement,Designation,Quantite,Type Forfait
1265,2023-12-30,Arkose Bordeaux,1 séance plein tarif,3,Unité
1265,2023-09-30,Arkose Paris,Pack 10 séances,1,Pack
1265,2023-12-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1265,2023-12-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1265,2023-11-05,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1265,2023-10-20,Arkose Lyon,Abonnement mensuel,1,Abonnement
1265,2023-10-23,Arkose Paris,1 séance plein tarif,1,Unité
1265,2023-12-04,Arkose Lyon,Pack 10 séances,2,Pack
1265,2023-10-11,Arkose Paris,Abonnement mensuel,1,Abonnement
1265,2023-11-29,Arkose Paris,1 séance plein tarif,2,Unité
1266,2023-09-09,Arkose Bordeaux,Pack 10 séances,1,Pack
1266,2023-12-20,Arkose Bordeaux,Pack 10 séances,1,Pack
1266,2023-11-27,Arkose Paris,Abonnement mensuel,2,Abonnement
1266,2023-12-21,Arkose Bordeaux,1 séance plein tarif,1,Unité
1266,2023-11-13,Arkose Bordeaux,1 séance plein tarif,1,Unité
1266,2023-10-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1266,2023-11-25,Arkose Bordeaux,1 séance plein tarif,2,Unité
1266,2023-10-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1266,2023-12-15,Arkose Bordeaux,1 séance plein tarif,1,Unité
1267,2023-09-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1267,2023-12-09,Arkose Paris,Pack 10 séances,1,Pack
1267,2023-10-11,Arkose Lyon,Pack 10 séances,1,Pack
1267,2023-11-23,Arkose Paris,Pack 10 séances,1,Pack
1267,2023-12-19,Arkose Paris,Pack 10 séances,1,Pack
1267,2023-12-29,Arkose Bordeaux,Pack 10 séances,1,Pack
1267,2023-11-06,Arkose Lyon,Abonnement mensuel,1,Abonnement
1267,2023-10-14,Arkose Paris,1 séance plein tarif,2,Unité
1267,2023-11-16,Arkose Lyon,1 séance plein tarif,1,Unité
1268,2023-09-08,Arkose Bordeaux,Pack 10 séances,1,Pack
1268,2023-05-12,Arkose Bordeaux,Pack 10 séances,1,Pack
1268,2023-04-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1268,2023-08-21,Arkose Lyon,Pack 10 séances,1,Pack
1268,2023-10-23,Arkose Paris,Abonnement mensuel,1,Abonnement
1268,2023-03-22,Arkose Lyon,Pack 10 séances,1,Pack
1269,2023-12-06,Arkose Lyon,Abonnement mensuel,1,Abonnement
1269,2023-10-17,Arkose Paris,Pack 10 séances,2,Pack
1269,2023-09-30,Arkose Lyon,Pack 10 séances,2,Pack
1269,2023-10-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1269,2023-12-27,Arkose Bordeaux,Pack 10 séances,1,Pack
1269,2023-09-12,Arkose Lyon,Pack 10 séances,1,Pack
1269,2023-12-09,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1269,2023-09-05,Arkose Lyon,Pack 10 séances,1,Pack
1269,2023-09-08,Arkose Bordeaux,Pack 10 séances,1,Pack
1269,2023-09-16,Arkose Paris,Pack 10 séances,3,Pack
1270,2023-10-03,Arkose Paris,Abonnement mensuel,2,Abonnement
1270,2023-09-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1270,2023-12-19,Arkose Lyon,1 séance plein tarif,1,Unité
1270,2023-11-05,Arkose Paris,Abonnement mensuel,3,Abonnement
1270,2023-12-01,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1270,2023-11-10,Arkose Paris,1 séance plein tarif,3,Unité
1270,2023-10-16,Arkose Paris,Abonnement mensuel,2,Abonnement
1270,2023-10-10,Arkose Paris,Abonnement mensuel,1,Abonnement
1270,2023-09-19,Arkose Lyon,Abonnement mensuel,1,Abonnement
1270,2023-09-27,Arkose Lyon,1 séance plein tarif,1,Unité
1270,2023-10-14,Arkose Paris,1 séance plein tarif,1,Unité
1270,2023-09-09,Arkose Paris,1 séance plein tarif,1,Unité
1270,2023-11-06,Arkose Paris,1 séance plein tarif,1,Unité
1270,2023-10-01,Arkose Bordeaux,1 séance plein tarif,1,Unité
1271,2023-05-02,Arkose Paris,Pack 10 séances,1,Pack
1271,2023-09-09,Arkose Paris,Abonnement mensuel,1,Abonnement
1271,2023-12-21,Arkose Paris,1 séance plein tarif,2,Unité
1272,2023-12-04,Arkose Paris,Abonnement mensuel,3,Abonnement
1272,2023-12-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1272,2023-06-16,Arkose Lyon,Abonnement mensuel,1,Abonnement
1272,2023-11-02,Arkose Paris,Pack 10 séances,3,Pack
1272,2023-07-31,Arkose Paris,Abonnement mensuel,1,Abonnement
1272,2023-07-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1272,2023-09-29,Arkose Paris,1 séance plein tarif,1,Unité
1272,2023-06-29,Arkose Lyon,Abonnement mensuel,1,Abonnement
1272,2023-08-30,Arkose Bordeaux,1 séance plein tarif,1,Unité
1273,2023-10-25,Arkose Paris,Pack 10 séances,1,Pack
1273,2023-09-25,Arkose Paris,1 séance plein tarif,1,Unité
1273,2022-06-07,Arkose Lyon,Pack 10 séances,1,Pack
1274,2023-12-29,Arkose Paris,Pack 10 séances,3,Pack
1274,2023-08-12,Arkose Paris,Pack 10 séances,2,Pack
1274,2023-07-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1274,2023-11-10,Arkose Paris,1 séance plein tarif,1,Unité
1275,2023-10-06,Arkose Lyon,Abonnement mensuel,1,Abonnement
1275,2023-11-11,Arkose Bordeaux,1 séance plein tarif,1,Unité
1275,2023-05-07,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1275,2023-03-31,Arkose Paris,1 séance plein tarif,1,Unité
1275,2023-05-13,Arkose Lyon,1 séance plein tarif,2,Unité
1275,2023-11-11,Arkose Bordeaux,Pack 10 séances,2,Pack
1275,2023-11-20,Arkose Lyon,1 séance plein tarif,2,Unité
1275,2023-04-22,Arkose Paris,Abonnement mensuel,1,Abonnement
1275,2023-04-22,Arkose Paris,1 séance plein tarif,1,Unité
1276,2023-09-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1276,2023-10-11,Arkose Paris,Abonnement mensuel,1,Abonnement
1276,2023-10-31,Arkose Paris,1 séance plein tarif,2,Unité
1276,2023-12-18,Arkose Lyon,1 séance plein tarif,1,Unité
1276,2023-04-17,Arkose Lyon,Pack 10 séances,1,Pack
1277,2022-07-30,Arkose Paris,Pack 10 séances,1,Pack
1278,2023-03-29,Arkose Bordeaux,1 séance plein tarif,1,Unité
1278,2023-09-19,Arkose Paris,Abonnement mensuel,1,Abonnement
1278,2023-10-07,Arkose Bordeaux,1 séance plein tarif,1,Unité
1278,2023-10-22,Arkose Bordeaux,1 séance plein tarif,1,Unité
1278,2023-07-12,Arkose Paris,1 séance plein tarif,1,Unité
1279,2023-08-09,Arkose Paris,Pack 10 séances,1,Pack
1279,2023-05-16,Arkose Paris,Pack 10 séances,1,Pack
1279,2023-07-20,Arkose Paris,Abonnement mensuel,2,Abonnement
1279,2023-06-21,Arkose Bordeaux,Pack 10 séances,2,Pack
1279,2023-10-04,Arkose Bordeaux,Pack 10 séances,1,Pack
1279,2023-12-20,Arkose Lyon,Pack 10 séances,1,Pack
1280,2022-06-09,Arkose Paris,Pack 10 séances,2,Pack
1281,2023-10-16,Arkose Paris,Pack 10 séances,1,Pack
1281,2022-09-15,Arkose Paris,1 séance plein tarif,1,Unité
1281,2023-04-02,Arkose Paris,Pack 10 séances,1,Pack
1281,2022-07-29,Arkose Paris,Abonnement mensuel,1,Abonnement
1282,2023-12-05,Arkose Paris,Pack 10 séances,1,Pack
1282,2023-10-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1282,2023-12-05,Arkose Paris,Abonnement mensuel,3,Abonnement
1282,2023-12-20,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1282,2023-11-09,Arkose Lyon,Pack 10 séances,1,Pack
1282,2023-09-05,Arkose Paris,Abonnement mensuel,1,Abonnement
1282,2023-11-23,Arkose Lyon,Abonnement mensuel,1,Abonnement
1282,2023-10-08,Arkose Lyon,1 séance plein tarif,1,Unité
1282,2023-10-10,Arkose Paris,Pack 10 séances,1,Pack
1282,2023-10-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1283,2023-06-24,Arkose Lyon,Abonnement mensuel,2,Abonnement
1283,2023-05-21,Arkose Lyon,Pack 10 séances,2,Pack
1283,2023-05-20,Arkose Bordeaux,1 séance plein tarif,1,Unité
1283,2023-07-21,Arkose Bordeaux,1 séance plein tarif,1,Unité
1283,2023-03-21,Arkose Lyon,1 séance plein tarif,2,Unité
1283,2023-09-03,Arkose Lyon,Abonnement mensuel,1,Abonnement
1284,2023-06-16,Arkose Bordeaux,Pack 10 séances,3,Pack
1284,2023-10-23,Arkose Paris,Pack 10 séances,1,Pack
1284,2023-12-20,Arkose Lyon,Pack 10 séances,1,Pack
1284,2023-04-23,Arkose Paris,Pack 10 séances,1,Pack
1284,2023-10-27,Arkose Bordeaux,Pack 10 séances,2,Pack
1284,2023-03-24,Arkose Bordeaux,1 séance plein tarif,1,Unité
1285,2023-10-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1285,2023-10-02,Arkose Paris,Abonnement mensuel,1,Abonnement
1285,2023-12-12,Arkose Lyon,Abonnement mensuel,1,Abonnement
1285,2023-12-16,Arkose Bordeaux,1 séance plein tarif,1,Unité
1285,2023-10-08,Arkose Paris,1 séance plein tarif,1,Unité
1285,2023-10-04,Arkose Paris,Abonnement mensuel,2,Abonnement
1285,2023-10-31,Arkose Paris,1 séance plein tarif,1,Unité
1285,2023-09-15,Arkose Paris,Pack 10 séances,1,Pack
1286,2023-11-10,Arkose Paris,Abonnement mensuel,3,Abonnement
1286,2023-12-01,Arkose Paris,Pack 10 séances,1,Pack
1286,2023-09-12,Arkose Paris,Pack 10 séances,1,Pack
1286,2023-11-05,Arkose Paris,1 séance plein tarif,1,Unité
1286,2023-09-16,Arkose Paris,Pack 10 séances,2,Pack
1286,2023-12-13,Arkose Paris,1 séance plein tarif,1,Unité
1286,2023-10-14,Arkose Paris,Pack 10 séances,2,Pack
1286,2023-10-16,Arkose Lyon,Abonnement mensuel,1,Abonnement
1286,2023-09-13,Arkose Paris,Pack 10 séances,1,Pack
1286,2023-10-01,Arkose Lyon,Abonnement mensuel,3,Abonnement
1286,2023-10-07,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1286,2023-11-18,Arkose Lyon,1 séance plein tarif,1,Unité
1286,2023-11-12,Arkose Paris,Pack 10 séances,1,Pack
1286,2023-09-15,Arkose Paris,Pack 10 séances,1,Pack
1287,2023-07-17,Arkose Lyon,1 séance plein tarif,1,Unité
1288,2022-04-30,Arkose Lyon,1 séance plein tarif,1,Unité
1288,2023-09-03,Arkose Lyon,Abonnement mensuel,1,Abonnement
1288,2023-12-20,Arkose Paris,Pack 10 séances,1,Pack
1288,2023-11-17,Arkose Bordeaux,Pack 10 séances,1,Pack
1289,2023-10-23,Arkose Paris,1 séance plein tarif,2,Unité
1289,2023-11-17,Arkose Lyon,1 séance plein tarif,1,Unité
1289,2023-12-05,Arkose Lyon,Abonnement mensuel,3,Abonnement
1289,2023-10-17,Arkose Paris,Abonnement mensuel,3,Abonnement
1289,2023-11-04,Arkose Paris,1 séance plein tarif,3,Unité
1289,2023-09-29,Arkose Paris,Pack 10 séances,1,Pack
1289,2023-11-30,Arkose Bordeaux,Pack 10 séances,1,Pack
1289,2023-09-04,Arkose Lyon,Pack 10 séances,1,Pack
1289,2023-11-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1289,2023-11-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1289,2023-09-19,Arkose Paris,1 séance plein tarif,1,Unité
1289,2023-10-18,Arkose Paris,1 séance plein tarif,2,Unité
1289,2023-10-10,Arkose Paris,Pack 10 séances,2,Pack
1290,2023-11-22,Arkose Paris,Pack 10 séances,1,Pack
1290,2023-04-07,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1290,2023-05-30,Arkose Bordeaux,Pack 10 séances,2,Pack
1290,2023-05-07,Arkose Bordeaux,1 séance plein tarif,1,Unité
1290,2023-07-20,Arkose Lyon,Abonnement mensuel,1,Abonnement
1290,2023-03-29,Arkose Paris,Abonnement mensuel,1,Abonnement
1290,2023-09-21,Arkose Paris,Pack 10 séances,1,Pack
1291,2023-12-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1291,2023-06-28,Arkose Paris,Abonnement mensuel,2,Abonnement
1291,2023-07-13,Arkose Bordeaux,1 séance plein tarif,3,Unité
1291,2023-12-05,Arkose Lyon,Abonnement mensuel,1,Abonnement
1291,2023-03-28,Arkose Lyon,1 séance plein tarif,2,Unité
1291,2023-05-21,Arkose Lyon,1 séance plein tarif,1,Unité
1291,2023-04-25,Arkose Paris,Pack 10 séances,1,Pack
1291,2023-10-05,Arkose Lyon,Pack 10 séances,2,Pack
1292,2023-10-26,Arkose Lyon,Abonnement mensuel,1,Abonnement
1292,2023-12-13,Arkose Paris,Pack 10 séances,1,Pack
1292,2023-10-17,Arkose Lyon,Abonnement mensuel,2,Abonnement
1292,2023-05-30,Arkose Lyon,Pack 10 séances,1,Pack
1292,2023-12-21,Arkose Lyon,Abonnement mensuel,3,Abonnement
1292,2023-04-04,Arkose Paris,Pack 10 séances,1,Pack
1293,2023-04-05,Arkose Paris,1 séance plein tarif,2,Unité
1293,2023-07-18,Arkose Paris,1 séance plein tarif,3,Unité
1293,2023-10-15,Arkose Paris,Pack 10 séances,2,Pack
1293,2023-10-24,Arkose Paris,Abonnement mensuel,1,Abonnement
1293,2023-10-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1293,2023-11-06,Arkose Lyon,1 séance plein tarif,1,Unité
1293,2023-06-29,Arkose Lyon,Pack 10 séances,1,Pack
1294,2023-11-12,Arkose Paris,Pack 10 séances,1,Pack
1294,2023-05-28,Arkose Paris,Pack 10 séances,1,Pack
1294,2023-04-14,Arkose Paris,Abonnement mensuel,1,Abonnement
1294,2023-05-01,Arkose Lyon,Abonnement mensuel,1,Abonnement
1294,2023-05-01,Arkose Bordeaux,Pack 10 séances,1,Pack
1294,2023-05-23,Arkose Paris,Pack 10 séances,1,Pack
1295,2023-12-07,Arkose Lyon,Pack 10 séances,3,Pack
1295,2023-04-13,Arkose Bordeaux,Pack 10 séances,1,Pack
1295,2023-07-18,Arkose Lyon,1 séance plein tarif,2,Unité
1295,2023-11-01,Arkose Paris,Pack 10 séances,3,Pack
1296,2022-09-13,Arkose Lyon,Abonnement mensuel,2,Abonnement
1296,2022-08-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1296,2023-03-18,Arkose Paris,Pack 10 séances,1,Pack
1297,2023-04-09,Arkose Lyon,Pack 10 séances,1,Pack
1297,2023-09-28,Arkose Lyon,Pack 10 séances,1,Pack
1297,2023-09-06,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1297,2023-08-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1297,2023-09-13,Arkose Paris,Pack 10 séances,3,Pack
1298,2022-10-07,Arkose Lyon,Pack 10 séances,1,Pack
1298,2023-07-19,Arkose Lyon,Abonnement mensuel,1,Abonnement
1299,2023-10-24,Arkose Paris,Pack 10 séances,3,Pack
1299,2023-10-01,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1299,2023-12-06,Arkose Paris,Pack 10 séances,3,Pack
1299,2023-12-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1299,2023-09-30,Arkose Lyon,1 séance plein tarif,1,Unité
1299,2023-10-17,Arkose Lyon,Pack 10 séances,1,Pack
1299,2023-11-08,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1299,2023-12-10,Arkose Lyon,Abonnement mensuel,1,Abonnement
